7.829000000000000000e+03
4.907000000000000000e+03
1.326500000000000000e+04
7.025000000000000000e+03
3.720000000000000000e+03
3.308000000000000000e+03
1.224300000000000000e+04
1.970000000000000000e+02
4.750000000000000000e+02
3.690000000000000000e+02
1.906000000000000000e+03
5.670000000000000000e+02
1.919000000000000000e+04
8.906000000000000000e+03
2.827000000000000000e+03
3.221000000000000000e+03
6.189000000000000000e+03
7.240000000000000000e+03
1.763670000000000000e+05
4.212000000000000000e+03
1.177000000000000000e+03
5.170000000000000000e+03
1.355000000000000000e+03
6.692000000000000000e+03
2.620000000000000000e+03
1.123200000000000000e+04
1.052000000000000000e+03
1.249000000000000000e+03
6.370000000000000000e+03
1.675000000000000000e+03
2.142000000000000000e+03
2.332200000000000000e+04
4.030000000000000000e+03
1.828000000000000000e+03
2.617000000000000000e+03
4.546000000000000000e+03
2.662000000000000000e+03
1.696700000000000000e+04
1.794700000000000000e+04
1.808200000000000000e+04
1.774000000000000000e+03
1.970000000000000000e+03
3.688000000000000000e+03
2.413000000000000000e+03
2.511000000000000000e+03
2.297000000000000000e+03
1.393000000000000000e+03
2.241000000000000000e+03
1.578000000000000000e+03
7.136000000000000000e+03
2.533000000000000000e+03
1.488400000000000000e+04
5.137000000000000000e+03
1.814200000000000000e+04
2.142400000000000000e+04
2.869300000000000000e+04
3.867000000000000000e+03
1.634800000000000000e+04
3.757000000000000000e+03
1.539000000000000000e+03
1.048100000000000000e+04
3.779000000000000000e+03
5.291000000000000000e+03
1.714900000000000000e+04
1.432000000000000000e+03
4.012000000000000000e+03
7.962000000000000000e+03
9.367000000000000000e+03
4.364000000000000000e+03
1.468000000000000000e+04
8.733000000000000000e+03
9.951000000000000000e+03
1.359200000000000000e+04
2.128000000000000000e+03
1.324700000000000000e+04
5.185000000000000000e+03
3.481000000000000000e+03
4.633000000000000000e+03
3.618000000000000000e+03
1.623300000000000000e+04
7.673000000000000000e+03
4.023000000000000000e+03
3.489000000000000000e+03
1.740600000000000000e+04
8.000000000000000000e+00
1.324000000000000000e+03
4.143000000000000000e+03
8.000000000000000000e+00
7.000000000000000000e+00
7.000000000000000000e+00
1.038800000000000000e+04
1.789200000000000000e+04
2.797000000000000000e+03
3.709000000000000000e+03
5.788000000000000000e+03
6.112000000000000000e+03
7.465000000000000000e+03
4.861000000000000000e+03
5.818000000000000000e+03
5.076000000000000000e+03
3.876000000000000000e+03
1.931000000000000000e+03
