App_Name,Pkg_Name
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/5e5f6b1fe260475872192d2ec3cb1462.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/836e64f3e9046e08cdf66b944718e48b.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/4aa78398d9a927d2c67bf6a5fb0c8db8.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/5bc0678baa1f30b89b80dcc7cf4431dc.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/778cc7e83ad27c92f30cea519989f47b.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/a1e7602b96d78fc37b5e1d271dbab273.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/d129c37391613e810dd2221cba9c2bc6.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/6ae2e0ed9ae6dca4ea1ba71ae287406c.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/d8caad151e07025fdbf5f3c26e3ceaff.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/3b39743b98e7223c93f15026c009e2ed.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/1ed3c0158eb960bb47847596a69a744c.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/97cbd88d4414b41939571e994add3756.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/d63a14d8c528bfc87a90103b9ea308df.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/7324a9f4cc37c37a25a2ff71f68e7c9b.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/61d7d620fbc4c65cc19776552c99f844.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/e4444f9cef111a903c66fdd7e23aba20.apk,org.starsizew
